id,name,ra,dec,star_temp,star_radius,sy_dist
15528,Kepler-17,298.3952437,47.8149865,5490.03,1.059499,720.753
15529,Kepler-17,298.3952437,47.8149865,5680.0,1.01,720.753
15530,Kepler-17,298.3952437,47.8149865,5722.0,0.992,720.753
15531,Kepler-17,298.3952437,47.8149865,5634.0,0.97,720.753
15532,Kepler-17,298.3952437,47.8149865,5787.0,1.048,720.753
15533,Kepler-17,298.3952437,47.8149865,5722.0,1.008,720.753
15534,Kepler-170,284.5211975,41.6296562,5483.0,1.04076,738.657
15535,Kepler-170,284.5211975,41.6296562,,0.99,738.657
15536,Kepler-170,284.5211975,41.6296562,5674.0,1.032,738.657
15537,Kepler-170,284.5211975,41.6296562,5655.0,0.99,738.657
15538,Kepler-170,284.5211975,41.6296562,5573.0,1.004,738.657
15539,Kepler-170,284.5211975,41.6296562,5417.0,1.014458,738.657
15540,Kepler-170,284.5211975,41.6296562,,,738.657
15541,Kepler-170,284.5211975,41.6296562,5679.0,1.04,738.657
15542,Kepler-170,284.5211975,41.6296562,5679.0,1.035,738.657
15543,Kepler-170,284.5211975,41.6296562,5573.0,0.988,738.657
15544,Kepler-170,284.5211975,41.6296562,5600.0,1.0,738.657
15545,Kepler-170,284.5211975,41.6296562,5497.0,1.268,738.657
15546,Kepler-1700,286.9497376,45.3537626,6299.0,1.167,717.597
15547,Kepler-1700,286.9497376,45.3537626,5885.0,1.140347,717.597
15548,Kepler-1700,286.9497376,45.3537626,6047.0,0.863,717.597
15549,Kepler-1700,286.9497376,45.3537626,5814.0,1.248,717.597
15550,Kepler-1700,286.9497376,45.3537626,,,717.597
15551,Kepler-1700,286.9497376,45.3537626,6031.0,1.0937,717.597
15552,Kepler-1700,286.9497376,45.3537626,5942.0,1.072,717.597
15553,Kepler-1701,286.6088625,41.8892986,5146.0,0.840217,584.142
15554,Kepler-1701,286.6088625,41.8892986,5204.0,0.755,584.142
15555,Kepler-1701,286.6088625,41.8892986,5116.26,0.833586,584.142
15556,Kepler-1701,286.6088625,41.8892986,5171.0,0.801,584.142
15557,Kepler-1701,286.6088625,41.8892986,5380.0,0.779,584.142
15558,Kepler-1701,286.6088625,41.8892986,5253.0,0.787,584.142
15559,Kepler-1701,286.6088625,41.8892986,,,584.142
15560,Kepler-1702,284.9724842,44.5674794,5243.0,0.744,857.14
15561,Kepler-1702,284.9724842,44.5674794,5242.0,0.734,857.14
15562,Kepler-1702,284.9724842,44.5674794,5003.75,0.741451,857.14
15563,Kepler-1702,284.9724842,44.5674794,5096.0,0.637,857.14
15564,Kepler-1702,284.9724842,44.5674794,5093.0,0.725742,857.14
15565,Kepler-1702,284.9724842,44.5674794,,,857.14
15566,Kepler-1704,291.2012559,51.1442437,5755.0,1.549,835.455
15567,Kepler-1704,291.2012559,51.1442437,5757.0,1.52,835.455
15568,Kepler-1704,291.2012559,51.1442437,5725.02,1.72553,835.455
15569,Kepler-1704,291.2012559,51.1442437,5692.0,1.039,835.455
15570,Kepler-1704,291.2012559,51.1442437,5746.0,1.697,835.455
15571,Kepler-1704,291.2012559,51.1442437,5804.0,1.639,835.455
15572,Kepler-1704,291.2012559,51.1442437,,,835.455
15573,Kepler-1705,301.5785316,44.3121639,5539.0,0.749,1633.49
15574,Kepler-1705,301.5785316,44.3121639,6362.0,1.29308,1633.49
15575,Kepler-1705,301.5785316,44.3121639,5775.0,0.768,1633.49
15576,Kepler-1705,301.5785316,44.3121639,6072.0,1.193,1633.49
15577,Kepler-1705,301.5785316,44.3121639,,,1633.49
15578,Kepler-1705,301.5785316,44.3121639,6312.0,1.259,1633.49
15579,Kepler-1708,296.8241065,43.6248197,5891.0,1.20627,1666.69
15580,Kepler-1708,296.8241065,43.6248197,6157.0,1.117,1666.69
15581,Kepler-1708,296.8241065,43.6248197,5741.0,0.786,1666.69
15582,Kepler-1709,283.3748873,43.7883708,,,273.946
15583,Kepler-1709,283.3748873,43.7883708,5952.0,0.971,273.946
15584,Kepler-1709,283.3748873,43.7883708,5952.0,1.04,273.946
15585,Kepler-1709,283.3748873,43.7883708,5952.0,1.044,273.946
15586,Kepler-1709,283.3748873,43.7883708,5850.0,1.263,273.946
15587,Kepler-1709,283.3748873,43.7883708,5918.0,1.043,273.946
15588,Kepler-1709,283.3748873,43.7883708,5923.0,1.064,273.946
15589,Kepler-1709,283.3748873,43.7883708,5789.91,1.13513,273.946
15590,Kepler-171,296.7719082,41.7555958,,,863.855
15591,Kepler-171,296.7719082,41.7555958,5632.0,0.83,863.855
15592,Kepler-171,296.7719082,41.7555958,5641.0,0.831,863.855
15593,Kepler-171,296.7719082,41.7555958,5437.0,0.865,863.855
15594,Kepler-171,296.7719082,41.7555958,5642.0,0.839,863.855
15595,Kepler-171,296.7719082,41.7555958,5456.0,0.943,863.855
15596,Kepler-171,296.7719082,41.7555958,5949.0,1.09,863.855
15597,Kepler-171,296.7719082,41.7555958,5529.0,0.922,863.855
15598,Kepler-171,296.7719082,41.7555958,5329.0,0.956255,863.855
15599,Kepler-171,296.7719082,41.7555958,5437.0,0.81,863.855
15600,Kepler-171,296.7719082,41.7555958,5521.0,0.997769,863.855
15601,Kepler-171,296.7719082,41.7555958,5529.0,0.937,863.855
15602,Kepler-1710,291.6832878,37.7514726,5565.0,0.873,305.193
15603,Kepler-1710,291.6832878,37.7514726,5653.0,0.857,305.193
15604,Kepler-1710,291.6832878,37.7514726,,,305.193
15605,Kepler-1710,291.6832878,37.7514726,5493.0,0.799,305.193
15606,Kepler-1710,291.6832878,37.7514726,5531.0,0.96,305.193
15607,Kepler-1710,291.6832878,37.7514726,5531.0,0.955,305.193
15608,Kepler-1710,291.6832878,37.7514726,5572.0,0.910598,305.193
15609,Kepler-1710,291.6832878,37.7514726,5650.0,0.899,305.193
15610,Kepler-1711,298.1772916,42.2370289,5757.0,1.068,590.268
15611,Kepler-1711,298.1772916,42.2370289,,,590.268
15612,Kepler-1711,298.1772916,42.2370289,5758.0,1.06,590.268
15613,Kepler-1711,298.1772916,42.2370289,5620.0,1.098,590.268
15614,Kepler-1711,298.1772916,42.2370289,5745.26,1.08991,590.268
15615,Kepler-1711,298.1772916,42.2370289,5706.0,1.034,590.268
15616,Kepler-1712,284.998698,50.1466922,,,156.264
15617,Kepler-1712,284.998698,50.1466922,3741.0,0.49,156.264
15618,Kepler-1712,284.998698,50.1466922,3804.0,0.52,156.264
15619,Kepler-1712,284.998698,50.1466922,3804.0,0.604,156.264
15620,Kepler-1712,284.998698,50.1466922,3954.0,0.511,156.264
15621,Kepler-1712,284.998698,50.1466922,3732.0,0.509,156.264
15622,Kepler-1712,284.998698,50.1466922,3833.0,0.583435,156.264
15623,Kepler-1713,287.3456737,43.3783894,,,295.293
15624,Kepler-1713,287.3456737,43.3783894,6364.0,1.26,295.293
15625,Kepler-1713,287.3456737,43.3783894,6477.0,1.459,295.293
15626,Kepler-1713,287.3456737,43.3783894,6463.0,1.447,295.293
15627,Kepler-1713,287.3456737,43.3783894,6258.0,1.581,295.293
15628,Kepler-1713,287.3456737,43.3783894,6334.8,1.4527,295.293
15629,Kepler-1713,287.3456737,43.3783894,6302.0,1.432,295.293
15630,Kepler-1714,293.7164655,46.2266878,6088.22,2.15632,409.46
15631,Kepler-1714,293.7164655,46.2266878,6088.0,1.95,409.46
15632,Kepler-1714,293.7164655,46.2266878,6174.0,2.114,409.46
15633,Kepler-1714,293.7164655,46.2266878,,,409.46
15634,Kepler-1714,293.7164655,46.2266878,6150.0,2.086,409.46
15635,Kepler-1714,293.7164655,46.2266878,6221.0,2.044,409.46
15636,Kepler-1715,293.9297337,41.6029048,6210.0,1.1,522.605
15637,Kepler-1715,293.9297337,41.6029048,6323.0,1.207,522.605
15638,Kepler-1715,293.9297337,41.6029048,6033.33,1.47908,522.605
15639,Kepler-1715,293.9297337,41.6029048,6237.0,1.403,522.605
15640,Kepler-1715,293.9297337,41.6029048,6323.0,1.21,522.605
15641,Kepler-1715,293.9297337,41.6029048,6054.0,1.527,522.605
15642,Kepler-1715,293.9297337,41.6029048,,,522.605
15643,Kepler-1715,293.9297337,41.6029048,6212.0,1.209,522.605
15644,Kepler-1716,297.2717207,43.3330644,4741.0,0.688,195.439
15645,Kepler-1716,297.2717207,43.3330644,4789.0,0.65,195.439
15646,Kepler-1716,297.2717207,43.3330644,4813.46,0.701328,195.439
15647,Kepler-1716,297.2717207,43.3330644,,,195.439
15648,Kepler-1716,297.2717207,43.3330644,4894.0,0.684,195.439
15649,Kepler-1716,297.2717207,43.3330644,4816.0,0.68,195.439
15650,Kepler-1716,297.2717207,43.3330644,4789.0,0.649,195.439
15651,Kepler-1716,297.2717207,43.3330644,4711.0,1.354,195.439
15652,Kepler-1717,295.2126472,49.56216,6823.0,1.377,1008.79
15653,Kepler-1717,295.2126472,49.56216,6679.0,1.32,1008.79
15654,Kepler-1717,295.2126472,49.56216,,,1008.79
15655,Kepler-1717,295.2126472,49.56216,6679.0,1.178,1008.79
15656,Kepler-1717,295.2126472,49.56216,6591.89,1.51748,1008.79
15657,Kepler-1717,295.2126472,49.56216,6858.0,1.3,1008.79
15658,Kepler-1717,295.2126472,49.56216,6200.0,1.64,1008.79
15659,Kepler-1718,292.2349191,42.9094618,5816.0,1.296,375.522
15660,Kepler-1718,292.2349191,42.9094618,5731.0,0.906,375.522
15661,Kepler-1718,292.2349191,42.9094618,5712.0,0.989,375.522
15662,Kepler-1718,292.2349191,42.9094618,5738.0,0.94,375.522
15663,Kepler-1718,292.2349191,42.9094618,5714.0,0.91,375.522
15664,Kepler-1718,292.2349191,42.9094618,5714.0,0.909,375.522
15665,Kepler-1718,292.2349191,42.9094618,,,375.522
15666,Kepler-1718,292.2349191,42.9094618,5839.24,0.933238,375.522
15667,Kepler-1719,284.7068546,38.9367566,5687.0,1.775,905.406
15668,Kepler-1719,284.7068546,38.9367566,5781.0,1.799,905.406
15669,Kepler-1719,284.7068546,38.9367566,5752.63,1.84376,905.406
15670,Kepler-1719,284.7068546,38.9367566,5707.0,1.58,905.406
15671,Kepler-1719,284.7068546,38.9367566,,,905.406
15672,Kepler-172,283.3684093,41.821839,5355.0,0.98,828.592
15673,Kepler-172,283.3684093,41.821839,5583.0,1.007,828.592
15674,Kepler-172,283.3684093,41.821839,5527.0,1.054,828.592
15675,Kepler-172,283.3684093,41.821839,5540.0,0.97,828.592
15676,Kepler-172,283.3684093,41.821839,5599.0,1.03,828.592
15677,Kepler-172,283.3684093,41.821839,5324.0,1.088305,828.592
15678,Kepler-172,283.3684093,41.821839,,,828.592
15679,Kepler-172,283.3684093,41.821839,5355.0,1.072,828.592
15680,Kepler-172,283.3684093,41.821839,5526.0,1.085,828.592
15681,Kepler-172,283.3684093,41.821839,5613.0,1.063,828.592
15682,Kepler-172,283.3684093,41.821839,5613.0,1.044,828.592
15683,Kepler-172,283.3684093,41.821839,5429.0,1.08963,828.592
15684,Kepler-1720,296.8086813,47.1718557,5545.0,0.8,629.445
15685,Kepler-1720,296.8086813,47.1718557,5573.0,0.839,629.445
15686,Kepler-1720,296.8086813,47.1718557,5340.0,0.793371,629.445
15687,Kepler-1720,296.8086813,47.1718557,5578.0,,629.445
15688,Kepler-1720,296.8086813,47.1718557,5379.0,0.81,629.445
15689,Kepler-1720,296.8086813,47.1718557,5582.0,0.85,629.445
15690,Kepler-1720,296.8086813,47.1718557,5379.0,0.737,629.445
15691,Kepler-1720,296.8086813,47.1718557,,,629.445
15692,Kepler-1721,283.5441984,45.2256548,,,641.374
15693,Kepler-1721,283.5441984,45.2256548,5187.0,0.76,641.374
15694,Kepler-1721,283.5441984,45.2256548,5321.0,0.75,641.374
15695,Kepler-1721,283.5441984,45.2256548,5361.0,0.799,641.374
15696,Kepler-1721,283.5441984,45.2256548,5168.0,0.780964,641.374
15697,Kepler-1721,283.5441984,45.2256548,5187.0,0.711,641.374
15698,Kepler-1721,283.5441984,45.2256548,5351.0,0.796,641.374
15699,Kepler-1722,296.6627402,41.2611985,5500.0,0.795,772.283
15700,Kepler-1722,296.6627402,41.2611985,,,772.283
15701,Kepler-1722,296.6627402,41.2611985,5281.0,0.76,772.283
15702,Kepler-1722,296.6627402,41.2611985,5506.0,0.788,772.283
15703,Kepler-1722,296.6627402,41.2611985,5406.0,0.937744,772.283
15704,Kepler-1722,296.6627402,41.2611985,5506.0,0.8,772.283
15705,Kepler-1722,296.6627402,41.2611985,5281.0,0.835,772.283
15706,Kepler-1723,294.4627362,46.8214022,6072.0,1.01,811.278
15707,Kepler-1723,294.4627362,46.8214022,5665.31,1.07937,811.278
15708,Kepler-1723,294.4627362,46.8214022,5810.0,0.96,811.278
15709,Kepler-1723,294.4627362,46.8214022,,,811.278
15710,Kepler-1723,294.4627362,46.8214022,5810.0,1.077,811.278
15711,Kepler-1723,294.4627362,46.8214022,6089.0,1.06,811.278
15712,Kepler-1724,296.1207272,47.9214736,5820.0,0.916,1060.77
15713,Kepler-1724,296.1207272,47.9214736,,,1060.77
15714,Kepler-1724,296.1207272,47.9214736,6099.0,0.97,1060.77
15715,Kepler-1724,296.1207272,47.9214736,5726.0,1.08301,1060.77
15716,Kepler-1724,296.1207272,47.9214736,6092.0,0.943,1060.77
15717,Kepler-1724,296.1207272,47.9214736,5820.0,0.89,1060.77
15718,Kepler-1725,294.3735518,40.1946345,6088.0,1.096,558.652
15719,Kepler-1725,294.3735518,40.1946345,6020.0,1.085,558.652
15720,Kepler-1725,294.3735518,40.1946345,,,558.652
15721,Kepler-1725,294.3735518,40.1946345,6129.0,1.13,558.652
15722,Kepler-1725,294.3735518,40.1946345,6108.0,1.03,558.652
15723,Kepler-1725,294.3735518,40.1946345,6129.0,1.129,558.652
15724,Kepler-1725,294.3735518,40.1946345,6161.0,1.10308,558.652
15725,Kepler-1725,294.3735518,40.1946345,6065.0,1.07,558.652
15726,Kepler-1726,284.3861498,45.7197342,5276.0,0.89,390.552
15727,Kepler-1726,284.3861498,45.7197342,5470.0,0.884,390.552
15728,Kepler-1726,284.3861498,45.7197342,5266.0,0.754,390.552
15729,Kepler-1726,284.3861498,45.7197342,5338.0,0.763872,390.552
15730,Kepler-1726,284.3861498,45.7197342,5444.0,0.88,390.552
15731,Kepler-1726,284.3861498,45.7197342,5276.0,0.962,390.552
15732,Kepler-1726,284.3861498,45.7197342,5316.0,0.804,390.552
15733,Kepler-1726,284.3861498,45.7197342,,,390.552
15734,Kepler-1727,290.3336142,38.7282722,5136.0,0.874,894.187
15735,Kepler-1727,290.3336142,38.7282722,5298.27,0.889319,894.187
15736,Kepler-1727,290.3336142,38.7282722,5349.0,0.82,894.187
15737,Kepler-1727,290.3336142,38.7282722,5331.0,0.82,894.187
15738,Kepler-1727,290.3336142,38.7282722,5136.0,0.79,894.187
15739,Kepler-1727,290.3336142,38.7282722,,,894.187
15740,Kepler-1728,287.0940046,39.0607801,5170.0,0.807,651.783
15741,Kepler-1728,287.0940046,39.0607801,5021.0,0.818491,651.783
15742,Kepler-1728,287.0940046,39.0607801,5073.0,0.74,651.783
15743,Kepler-1728,287.0940046,39.0607801,4997.0,0.79,651.783
15744,Kepler-1728,287.0940046,39.0607801,4997.0,0.82,651.783
15745,Kepler-1728,287.0940046,39.0607801,,,651.783
15746,Kepler-1729,296.6939428,42.6261145,4198.0,0.47,576.181
15747,Kepler-1729,296.6939428,42.6261145,3837.0,0.517,576.181
15748,Kepler-1729,296.6939428,42.6261145,4198.0,0.451,576.181
15749,Kepler-1729,296.6939428,42.6261145,3861.0,0.52,576.181
15750,Kepler-1729,296.6939428,42.6261145,4414.0,0.796785,576.181
15751,Kepler-1729,296.6939428,42.6261145,4389.0,0.56,576.181
15752,Kepler-1729,296.6939428,42.6261145,,,576.181
15753,Kepler-173,294.6466171,41.8840952,6032.0,0.935,833.165
15754,Kepler-173,294.6466171,41.8840952,5628.0,1.095869,833.165
15755,Kepler-173,294.6466171,41.8840952,5941.0,1.102,833.165
15756,Kepler-173,294.6466171,41.8840952,5802.0,0.87,833.165
15757,Kepler-173,294.6466171,41.8840952,5629.05,1.14448,833.165
15758,Kepler-173,294.6466171,41.8840952,6117.0,1.08,833.165
15759,Kepler-173,294.6466171,41.8840952,,,833.165
15760,Kepler-173,294.6466171,41.8840952,6031.0,0.949,833.165
15761,Kepler-173,294.6466171,41.8840952,5802.0,1.083,833.165
15762,Kepler-173,294.6466171,41.8840952,5926.0,1.06,833.165
15763,Kepler-173,294.6466171,41.8840952,5941.0,1.085,833.165
15764,Kepler-1730,281.9605834,43.7030386,,,1427.08
15765,Kepler-1730,281.9605834,43.7030386,5908.0,1.11,1427.08
15766,Kepler-1730,281.9605834,43.7030386,5942.0,1.142,1427.08
15767,Kepler-1730,281.9605834,43.7030386,5598.0,1.15841,1427.08
15768,Kepler-1730,281.9605834,43.7030386,5692.0,1.11,1427.08
15769,Kepler-1730,281.9605834,43.7030386,5692.0,1.172,1427.08
15770,Kepler-1731,291.2544229,36.7434302,4923.57,0.689105,169.948
15771,Kepler-1731,291.2544229,36.7434302,4859.0,0.72,169.948
15772,Kepler-1731,291.2544229,36.7434302,4845.0,0.788,169.948
15773,Kepler-1731,291.2544229,36.7434302,4919.0,0.72,169.948
15774,Kepler-1731,291.2544229,36.7434302,4917.0,0.7,169.948
15775,Kepler-1731,291.2544229,36.7434302,4845.0,,169.948
15776,Kepler-1731,291.2544229,36.7434302,,,169.948
15777,Kepler-1731,291.2544229,36.7434302,4925.0,0.702,169.948
15778,Kepler-1732,292.2910129,37.5807686,,,1289.41
15779,Kepler-1732,292.2910129,37.5807686,6000.0,0.973,1289.41
15780,Kepler-1732,292.2910129,37.5807686,5838.73,1.37369,1289.41
15781,Kepler-1732,292.2910129,37.5807686,5739.0,0.96,1289.41
15782,Kepler-1732,292.2910129,37.5807686,5973.0,0.96,1289.41
15783,Kepler-1732,292.2910129,37.5807686,5821.0,1.494,1289.41
15784,Kepler-1732,292.2910129,37.5807686,5739.0,0.987,1289.41
15785,Kepler-1733,291.1384628,37.8592447,6276.71,1.38712,2080.51
15786,Kepler-1733,291.1384628,37.8592447,6205.0,0.98,2080.51
15787,Kepler-1733,291.1384628,37.8592447,6409.0,1.1,2080.51
15788,Kepler-1733,291.1384628,37.8592447,6320.0,1.252,2080.51
15789,Kepler-1733,291.1384628,37.8592447,6363.0,1.035,2080.51
15790,Kepler-1733,291.1384628,37.8592447,6205.0,0.75,2080.51
15791,Kepler-1733,291.1384628,37.8592447,,,2080.51
15792,Kepler-1734,294.163167,41.4517316,5825.0,0.761,1482.83
15793,Kepler-1734,294.163167,41.4517316,6061.0,0.97,1482.83
15794,Kepler-1734,294.163167,41.4517316,5825.0,0.91,1482.83
15795,Kepler-1734,294.163167,41.4517316,6050.0,0.95,1482.83
15796,Kepler-1734,294.163167,41.4517316,5910.67,1.12567,1482.83
15797,Kepler-1734,294.163167,41.4517316,,,1482.83
15798,Kepler-1735,281.0503476,47.1882005,3939.0,0.52,245.303
15799,Kepler-1735,281.0503476,47.1882005,3978.0,0.55,245.303
15800,Kepler-1735,281.0503476,47.1882005,3975.0,0.509,245.303
15801,Kepler-1735,281.0503476,47.1882005,,,245.303
15802,Kepler-1735,281.0503476,47.1882005,4072.0,0.526,245.303
15803,Kepler-1735,281.0503476,47.1882005,3888.0,0.558075,245.303
15804,Kepler-1735,281.0503476,47.1882005,3978.0,0.672,245.303
15805,Kepler-1736,289.7766991,38.2622374,6085.0,0.973,1430.0
15806,Kepler-1736,289.7766991,38.2622374,,,1430.0
15807,Kepler-1736,289.7766991,38.2622374,6099.0,1.01,1430.0
15808,Kepler-1736,289.7766991,38.2622374,5835.0,0.98,1430.0
15809,Kepler-1736,289.7766991,38.2622374,5804.06,1.57116,1430.0
15810,Kepler-1736,289.7766991,38.2622374,5835.0,1.019,1430.0
15811,Kepler-1737,297.0148111,47.486417,4886.0,0.905,
15812,Kepler-1737,297.0148111,47.486417,,,
15813,Kepler-1737,297.0148111,47.486417,5043.0,0.881,
15814,Kepler-1737,297.0148111,47.486417,4934.0,0.71,
15815,Kepler-1737,297.0148111,47.486417,4886.0,0.84,
15816,Kepler-1738,296.1313474,47.4388098,6040.0,0.95,1302.87
15817,Kepler-1738,296.1313474,47.4388098,5833.0,0.94,1302.87
15818,Kepler-1738,296.1313474,47.4388098,6063.0,1.001,1302.87
15819,Kepler-1738,296.1313474,47.4388098,5703.0,1.01798,1302.87
15820,Kepler-1738,296.1313474,47.4388098,5833.0,0.912,1302.87
15821,Kepler-1738,296.1313474,47.4388098,,,1302.87
15822,Kepler-1739,296.2320536,47.6788626,5703.0,0.871746,783.666
15823,Kepler-1739,296.2320536,47.6788626,5757.0,0.762,783.666
15824,Kepler-1739,296.2320536,47.6788626,5734.0,0.766,783.666
15825,Kepler-1739,296.2320536,47.6788626,5558.0,0.7,783.666
15826,Kepler-1739,296.2320536,47.6788626,5810.0,0.87,783.666
15827,Kepler-1739,296.2320536,47.6788626,,,783.666
15828,Kepler-1739,296.2320536,47.6788626,5558.0,0.545,783.666
15829,Kepler-174,287.4389454,43.8320052,4915.75,0.682305,384.757
15830,Kepler-174,287.4389454,43.8320052,4565.0,0.61,384.757
15831,Kepler-174,287.4389454,43.8320052,,,384.757
15832,Kepler-174,287.4389454,43.8320052,4590.0,0.595,384.757
15833,Kepler-174,287.4389454,43.8320052,4822.0,0.76,384.757
15834,Kepler-174,287.4389454,43.8320052,4880.0,0.622,384.757
15835,Kepler-174,287.4389454,43.8320052,4859.0,0.651,384.757
15836,Kepler-174,287.4389454,43.8320052,4949.0,0.68,384.757
15837,Kepler-174,287.4389454,43.8320052,4724.0,0.774168,384.757
15838,Kepler-174,287.4389454,43.8320052,4693.0,0.732,384.757
15839,Kepler-174,287.4389454,43.8320052,4693.0,0.725,384.757
15840,Kepler-1740,293.873663,38.9224548,5739.0,0.95,1061.77
15841,Kepler-1740,293.873663,38.9224548,5714.58,0.931052,1061.77
15842,Kepler-1740,293.873663,38.9224548,5705.0,0.905,1061.77
15843,Kepler-1740,293.873663,38.9224548,5993.0,0.986,1061.77
15844,Kepler-1740,293.873663,38.9224548,5739.0,0.81,1061.77
15845,Kepler-1740,293.873663,38.9224548,5739.0,0.808,1061.77
15846,Kepler-1740,293.873663,38.9224548,,,1061.77
15847,Kepler-1741,292.577073,39.120939,3852.0,0.53,270.739
15848,Kepler-1741,292.577073,39.120939,4002.0,0.516,270.739
15849,Kepler-1741,292.577073,39.120939,3842.11,0.53995,270.739
15850,Kepler-1741,292.577073,39.120939,3712.0,0.46,270.739
15851,Kepler-1741,292.577073,39.120939,,,270.739
15852,Kepler-1741,292.577073,39.120939,3683.0,0.424,270.739
15853,Kepler-1741,292.577073,39.120939,3852.0,0.489,270.739
15854,Kepler-1742,286.9668086,44.9924315,,,669.573
15855,Kepler-1742,286.9668086,44.9924315,5546.0,0.822,669.573
15856,Kepler-1742,286.9668086,44.9924315,5546.0,0.81,669.573
15857,Kepler-1742,286.9668086,44.9924315,5772.0,0.86,669.573
15858,Kepler-1742,286.9668086,44.9924315,5776.0,0.849,669.573
15859,Kepler-1742,286.9668086,44.9924315,5767.0,0.851,669.573
15860,Kepler-1742,286.9668086,44.9924315,5582.0,0.865348,669.573
15861,Kepler-1743,290.5523552,48.1262575,5721.0,1.84,538.807
15862,Kepler-1743,290.5523552,48.1262575,,,538.807
15863,Kepler-1743,290.5523552,48.1262575,5720.0,2.024,538.807
15864,Kepler-1743,290.5523552,48.1262575,5855.0,1.613,538.807
15865,Kepler-1743,290.5523552,48.1262575,5847.0,1.861,538.807
15866,Kepler-1743,290.5523552,48.1262575,5624.37,2.09988,538.807
15867,Kepler-1744,291.0206823,42.4624633,5756.0,0.967,1091.63
15868,Kepler-1744,291.0206823,42.4624633,5986.0,0.85,1091.63
15869,Kepler-1744,291.0206823,42.4624633,,,1091.63
15870,Kepler-1744,291.0206823,42.4624633,5720.0,0.81,1091.63
15871,Kepler-1744,291.0206823,42.4624633,5720.0,0.92,1091.63
15872,Kepler-1744,291.0206823,42.4624633,5623.54,0.941344,1091.63
15873,Kepler-1745,293.4689924,42.8223582,6013.0,0.98,996.105
15874,Kepler-1745,293.4689924,42.8223582,6043.0,0.999,996.105
15875,Kepler-1745,293.4689924,42.8223582,5611.0,1.4,996.105
15876,Kepler-1745,293.4689924,42.8223582,5572.72,1.08087,996.105
15877,Kepler-1745,293.4689924,42.8223582,5778.0,1.0,996.105
15878,Kepler-1745,293.4689924,42.8223582,5778.0,0.993,996.105
15879,Kepler-1745,293.4689924,42.8223582,,,996.105
15880,Kepler-1746,288.3203979,42.2613874,6169.0,1.15,979.541
15881,Kepler-1746,288.3203979,42.2613874,,,979.541
15882,Kepler-1746,288.3203979,42.2613874,5982.0,0.901,979.541
15883,Kepler-1746,288.3203979,42.2613874,6202.0,1.514,979.541
15884,Kepler-1746,288.3203979,42.2613874,6169.0,1.168,979.541
15885,Kepler-1746,288.3203979,42.2613874,6018.0,1.286,979.541
15886,Kepler-1746,288.3203979,42.2613874,6270.99,1.49962,979.541
15887,Kepler-1747,284.2096557,45.258082,5363.0,0.76,1321.38
15888,Kepler-1747,284.2096557,45.258082,5279.0,0.608,1321.38
15889,Kepler-1747,284.2096557,45.258082,5477.0,0.865,1321.38
15890,Kepler-1747,284.2096557,45.258082,,,1321.38
15891,Kepler-1747,284.2096557,45.258082,5279.0,0.83,1321.38
15892,Kepler-1747,284.2096557,45.258082,5174.0,0.982546,1321.38
15893,Kepler-1748,285.967897,45.7390789,5774.0,0.864,1083.28
15894,Kepler-1748,285.967897,45.7390789,5542.0,0.84,1083.28
15895,Kepler-1748,285.967897,45.7390789,5542.0,0.912,1083.28
15896,Kepler-1748,285.967897,45.7390789,,,1083.28
15897,Kepler-1748,285.967897,45.7390789,5542.0,0.91,1083.28
15898,Kepler-1748,285.967897,45.7390789,5376.0,0.770843,1083.28
15899,Kepler-1749,290.2945805,45.5645196,4238.82,0.621183,268.2
15900,Kepler-1749,290.2945805,45.5645196,,,268.2
15901,Kepler-1749,290.2945805,45.5645196,4023.0,0.57,268.2
15902,Kepler-1749,290.2945805,45.5645196,4166.0,0.54,268.2
15903,Kepler-1749,290.2945805,45.5645196,4036.0,0.54,268.2
15904,Kepler-1749,290.2945805,45.5645196,3957.0,0.553,268.2
15905,Kepler-1749,290.2945805,45.5645196,4036.0,0.749,268.2
15906,Kepler-175,289.553232,43.876116,5735.0,1.21,1312.34
15907,Kepler-175,289.553232,43.876116,5807.0,0.93,1312.34
15908,Kepler-175,289.553232,43.876116,5735.0,1.175,1312.34
15909,Kepler-175,289.553232,43.876116,5807.0,0.935,1312.34
15910,Kepler-175,289.553232,43.876116,6063.0,1.001,1312.34
15911,Kepler-175,289.553232,43.876116,6064.0,1.01,1312.34
15912,Kepler-175,289.553232,43.876116,,,1312.34
15913,Kepler-175,289.553232,43.876116,6029.0,0.95,1312.34
15914,Kepler-175,289.553232,43.876116,6018.0,1.17,1312.34
15915,Kepler-175,289.553232,43.876116,5721.0,1.27267,1312.34
15916,Kepler-175,289.553232,43.876116,5539.5,1.342649,1312.34
15917,Kepler-1750,292.3514917,48.5110714,5644.0,0.969,1497.33
15918,Kepler-1750,292.3514917,48.5110714,,,1497.33
15919,Kepler-1750,292.3514917,48.5110714,5803.0,0.87,1497.33
15920,Kepler-1750,292.3514917,48.5110714,5717.0,0.897,1497.33
15921,Kepler-1750,292.3514917,48.5110714,5595.0,0.865,1497.33
15922,Kepler-1750,292.3514917,48.5110714,5595.0,0.87,1497.33
15923,Kepler-1750,292.3514917,48.5110714,5474.0,1.19297,1497.33
15924,Kepler-1751,284.8465476,49.6923412,6052.0,0.967,1291.47
15925,Kepler-1751,284.8465476,49.6923412,6066.0,1.0,1291.47
15926,Kepler-1751,284.8465476,49.6923412,5791.0,1.011,1291.47
